"marsrutas","sustojimo data","M","BendrasAtstumas","BendrasSvoris","BendrasLaikas","BendraKaina"
812,2018-01-12,1,229.987,572.98,"09:57",45.79
812,2018-01-13,1,19.418,72,"04:49",8.72
812,2018-01-15,1,261.756,388.15,"10:20",29.97
812,2018-01-16,1,241.37,530.85,"11:09",51.7
812,2018-01-17,1,237.338,472.6,"12:14",49.79
812,2018-01-18,1,219.137,407.5,"10:25",39.56
812,2018-01-19,1,251.675,280.75,"11:17",43.07
812,2018-01-20,1,19,77.1,"02:06",6.72
812,2018-01-22,1,208.636,192.75,"10:28",28.6
812,2018-01-23,1,184.063,433.9,"10:16",37.75
812,2018-01-24,1,196.536,367.7,"08:46",39.89
812,2018-01-25,1,212.615,402.45,"09:43",39.81
812,2018-01-26,1,218.278,386.55,"10:45",42.08
812,2018-01-27,1,11.996,97,"01:22",9.04
812,2018-01-29,1,241.618,333.66,"09:26",30.56
812,2018-01-30,1,241.071,846.15,"11:22",54.38
812,2018-01-31,1,191.161,475.95,"08:51",42.67
814,2018-01-02,1,243.911,1005.1,"09:35",75.56
814,2018-01-03,1,120.952,404.35,"08:35",51.93
814,2018-01-04,1,235.473,1192.9,"09:19",65.67
814,2018-01-05,1,156.198,1351.65,"08:46",71.79
814,2018-01-08,1,202.761,687.1,"07:19",60.09
814,2018-01-09,1,137.393,1086.25,"09:01",92.52
814,2018-01-10,1,193.211,937.04,"09:30",78.14
814,2018-01-11,1,134.863,581,"09:31",61
814,2018-01-12,1,242.5,1282,"11:57",104.59
814,2018-01-15,1,174.109,685.35,"06:54",57.57
814,2018-01-16,1,261.259,935.9,"11:09",82.48
814,2018-01-17,1,111.51,961.2,"09:41",74.8
814,2018-01-18,1,222.962,1038.1,"10:49",90
814,2018-01-19,1,146.21,1006.75,"09:53",67.64
814,2018-01-22,1,270.493,989.1,"08:47",57.91
814,2018-01-23,1,129.063,1393.5,"08:21",59.91
814,2018-01-24,1,119.992,1960.95,"07:45",69.4
814,2018-01-25,1,151.533,1007.8,"09:19",56.41
814,2018-01-26,1,235.586,1566.05,"11:46",89.08
814,2018-01-27,1,0,44,"00:56",3.83
814,2018-01-29,1,0,99,"00:19",5.29
814,2018-01-30,1,186.745,1205.6,"09:56",98.87
814,2018-01-31,1,187.345,1151.3,"11:07",121.22
815,2018-01-02,1,20.274,163.9,"05:15",12.86
815,2018-01-03,1,30.433,363,"05:45",21.26
815,2018-01-04,1,46.91,1045.95,"10:38",28.94
815,2018-01-05,1,46.261,898.15,"11:24",32.85
815,2018-01-08,1,54.234,620.49,"11:16",28.14
815,2018-01-09,1,49.508,669.38,"10:06",38.11
815,2018-01-10,1,44.711,418.85,"06:32",24.96
815,2018-01-11,1,32.104,422.15,"06:43",22.93
815,2018-01-12,1,57.92,460.71,"11:04",31.4
815,2018-01-15,1,73.2,854.6,"11:31",26.85
815,2018-01-16,1,65.24,532.3,"10:45",32.15
815,2018-01-17,1,56.881,837.81,"11:10",39.11
815,2018-01-18,1,33.395,732.35,"06:19",24.64
815,2018-01-19,1,32.991,360.55,"06:51",24.57
815,2018-01-22,1,58.18,384.15,"11:02",24.91
815,2018-01-23,1,51.404,357.68,"09:59",31.8
815,2018-01-24,1,52.188,595.9,"09:46",31.36
815,2018-01-25,1,60.874,714.62,"10:29",35.99
815,2018-01-26,1,35.67,413.7,"06:39",20.4
815,2018-01-29,1,38.858,434.45,"07:24",19.01
815,2018-01-30,1,55.949,429.1,"10:22",31.36
815,2018-01-31,1,50.984,627.5,"10:21",36.77
816,2018-01-02,1,93.416,232,"10:53",20.52
816,2018-01-03,1,94.334,622.4,"11:25",28.85
816,2018-01-04,1,112.499,302.05,"09:36",21.02
816,2018-01-05,1,72.368,610.8,"09:43",25.63
816,2018-01-08,1,59.125,489.55,"06:25",19.67
816,2018-01-09,1,61.248,630.08,"06:45",22.72
816,2018-01-10,1,91.108,588.35,"10:55",27.48
816,2018-01-11,1,102.341,632.05,"12:10",32.61
816,2018-01-12,1,77.82,440.86,"09:56",24.88
816,2018-01-15,1,119.203,445.8,"10:07",23.11
816,2018-01-16,1,69.561,370.08,"07:43",19.44
816,2018-01-17,1,59.122,582.2,"06:06",18.55
816,2018-01-18,1,99.248,666.1,"11:27",27.86
816,2018-01-19,1,82.781,409.75,"09:40",25.13
816,2018-01-22,1,102.789,738.31,"10:21",25.9
816,2018-01-23,1,85.308,521.54,"08:56",27.54
816,2018-01-24,1,78.335,498.1,"09:11",25
816,2018-01-25,1,51.479,358.6,"06:22",22.27
816,2018-01-26,1,94.476,400.5,"10:52",26.05
816,2018-01-29,1,135.867,342.9,"11:22",20.04
816,2018-01-30,1,112.99,402.31,"10:52",24.31
816,2018-01-31,1,83.728,544.1,"09:34",35.68
830,2018-01-02,1,167.188,401.54,"06:13",25.72
830,2018-01-22,1,235.114,177.1,"10:18",53.96
830,2018-01-23,1,223.494,425.25,"09:57",55.79
830,2018-01-24,1,181.732,444.82,"09:06",56.77
830,2018-01-25,1,180.577,330.05,"08:16",45.02
830,2018-01-26,1,176.907,265.6,"07:42",35.97
830,2018-01-29,1,173.917,339.47,"08:09",38.11
830,2018-01-30,1,169.6,428.25,"08:44",47.16
830,2018-01-31,1,165.398,395.25,"08:16",47.75
832,2018-01-02,1,122.461,1596.05,"05:06",21.41
832,2018-01-03,1,181.208,1530.35,"08:00",35.5
832,2018-01-04,1,161.435,2247.7,"07:36",42.21
832,2018-01-05,1,71.853,1716.65,"06:05",42.1
832,2018-01-08,1,93.769,1781.5,"05:46",34.78
832,2018-01-09,1,139.032,2794.95,"08:31",49.2
832,2018-01-10,1,122.002,1627.25,"07:44",39.14
832,2018-01-11,1,122.37,1792.8,"06:36",35.41
832,2018-01-12,1,68.384,1759.7,"05:55",29.86
832,2018-01-13,1,48.409,754.85,"02:28",19.03
832,2018-01-16,1,25,1446,"05:08",49.64
832,2018-01-17,1,130.274,2521.35,"08:29",70.42
832,2018-01-18,1,121.136,2532.55,"07:32",69.76
832,2018-01-19,1,148.047,2350.35,"08:18",78.55
832,2018-01-22,1,139.202,2245,"08:03",44.85
832,2018-01-23,1,169.519,5507,"08:13",64.64
832,2018-01-24,1,92.005,1979.45,"05:30",25.47
832,2018-01-25,1,47.059,1533.3,"03:52",33.48
832,2018-01-26,1,29.442,1084.45,"04:08",29.02
832,2018-01-29,1,77.958,1142.55,"08:29",62.74
832,2018-01-30,1,97.646,1313.8,"10:06",91.12
832,2018-01-31,1,164.442,2015.8,"08:07",47.56
834,2018-01-02,1,211.442,258.85,"07:07",30.64
834,2018-01-03,1,197.416,277.85,"06:18",34.33
834,2018-01-04,1,179.017,383.75,"07:43",40.4
834,2018-01-05,1,211.49,300.94,"07:23",36.83
834,2018-01-08,1,232.5,249.55,"05:51",28.68
834,2018-01-09,1,45.611,465.85,"08:04",51.04
834,2018-01-10,1,219.608,1092.3,"08:05",53.26
834,2018-01-11,1,187.357,360.1,"07:37",43.87
834,2018-01-12,1,181.576,329.1,"07:14",41.73
834,2018-01-13,1,109.742,201.9,"05:26",28.32
834,2018-01-31,1,179.612,335.15,"06:33",34.52
842,2018-01-02,1,171.223,161.2,"05:35",21.42
842,2018-01-03,1,207.449,448.6,"08:28",39.18
842,2018-01-04,1,230.854,339.42,"08:57",38.75
842,2018-01-05,1,201.033,358.9,"07:40",38.03
842,2018-01-08,1,212.752,304.1,"07:58",34.14
842,2018-01-09,1,199.971,393.6,"07:53",40.7
842,2018-01-10,1,131.651,377.85,"08:17",39.5
842,2018-01-11,1,199.357,228.35,"08:02",39.9
842,2018-01-12,1,226.67,489.55,"08:47",45.68
842,2018-01-15,1,129.465,422.1,"08:12",32.12
842,2018-01-16,1,160.345,359.8,"09:14",55.05
842,2018-01-17,1,207.041,309.9,"07:13",33.16
842,2018-01-18,1,213.226,286.75,"08:54",43.85
842,2018-01-19,1,194.007,508.8,"08:09",41.4
842,2018-01-22,1,150.976,276.7,"06:42",24.24
842,2018-01-23,1,215.293,530.65,"08:26",42.36
842,2018-01-24,1,202.825,271.2,"07:03",28.03
842,2018-01-25,1,137.85,396.35,"07:49",38.65
842,2018-01-26,1,191.399,227.35,"07:39",32.58
900,2018-01-02,1,198.958,353.03,"05:08",29.89
900,2018-01-03,1,53.447,599.6,"07:36",43.7
900,2018-01-04,1,269.272,500.2,"11:00",43.7
900,2018-01-05,1,227.409,306.6,"07:34",38.02
900,2018-01-08,1,219.47,365.37,"06:49",35.54
900,2018-01-09,1,214.715,529.85,"08:00",49.5
900,2018-01-10,1,225.288,393.6,"07:53",43.75
900,2018-01-11,1,246.356,322.42,"07:58",36.63
900,2018-01-12,1,219.369,481.84,"06:07",40.09
900,2018-01-15,1,230.904,506.69,"07:34",36.22
900,2018-01-16,1,225.643,616,"08:35",48.05
900,2018-01-17,1,205.785,459.7,"06:46",43.42
900,2018-01-18,1,273.66,699.85,"09:11",56.19
900,2018-01-19,1,224.607,512.7,"07:23",42.51
900,2018-01-22,1,235.001,337.65,"06:41",33.47
900,2018-01-23,1,174.58,458.9,"07:53",35.89
900,2018-01-24,1,196.985,245.9,"04:49",36.6
900,2018-01-25,1,247.992,386.65,"06:59",35.97
900,2018-01-26,1,213.113,742.05,"06:50",41.16
900,2018-01-29,1,163.468,331.9,"05:25",33.2
900,2018-01-30,1,260.484,518.5,"07:47",49.38
900,2018-01-31,1,227.691,384.9,"07:03",45.32
901,2018-01-02,1,169.847,167.3,"07:07",27.28
901,2018-01-03,1,180.645,643.3,"08:15",46.12
901,2018-01-04,1,216.813,625.42,"09:22",45.06
901,2018-01-05,1,271.125,612.6,"10:53",41.73
901,2018-01-08,1,174.415,347.6,"08:09",34.46
901,2018-01-09,1,200.489,483.46,"07:53",43.22
901,2018-01-10,1,191.908,405.67,"08:58",39.16
901,2018-01-11,1,255.066,695.4,"08:53",40.66
901,2018-01-12,1,195.01,480.25,"08:23",42.36
901,2018-01-15,1,193.293,292.45,"08:00",34.35
901,2018-01-16,1,183.64,554.15,"08:58",44.89
901,2018-01-17,1,201.676,498.11,"08:50",41.66
901,2018-01-18,1,243.626,505.65,"08:15",39.33
901,2018-01-19,1,214.109,315,"08:47",44.81
901,2018-01-22,1,196.264,337.28,"07:52",35.26
901,2018-01-23,1,213.081,411.05,"08:26",42.33
901,2018-01-24,1,170.889,339.31,"08:06",38.68
901,2018-01-25,1,260.482,351.9,"08:43",35.14
901,2018-01-26,1,187.156,388.32,"07:49",33.8
901,2018-01-29,1,183.174,337.7,"08:41",33.36
901,2018-01-30,1,285.475,412.1,"09:02",37.74
901,2018-01-31,1,230.44,433.75,"09:03",45.46
902,2018-01-02,1,500.109,1036.25,"08:22",42
902,2018-01-03,1,244.241,450.58,"09:00",41.67
902,2018-01-04,1,243.028,681.05,"08:45",52.22
902,2018-01-05,1,241.655,675.2,"08:28",41.79
902,2018-01-08,1,247.712,755.95,"09:13",40.23
902,2018-01-09,1,264.99,692.5,"09:38",55.58
902,2018-01-10,1,210.315,962.75,"09:34",49.98
902,2018-01-11,1,186.039,295.4,"07:53",40.66
902,2018-01-12,1,209.504,198.9,"07:36",34.07
902,2018-01-15,1,249.313,947.15,"09:44",38.12
902,2018-01-16,1,228.582,873.6,"09:34",60.08
902,2018-01-17,1,287.74,469.39,"09:56",45.58
902,2018-01-18,1,214.368,719.4,"08:07",49.64
902,2018-01-19,1,228.035,642.95,"07:08",42.62
902,2018-01-22,1,202.482,647.1,"08:04",39.59
902,2018-01-23,1,274.103,405.15,"08:33",39.81
902,2018-01-24,1,236.16,304.75,"07:19",32.6
902,2018-01-25,1,213.826,653.6,"09:24",39.46
902,2018-01-26,1,209.649,578.6,"09:10",52.73
902,2018-01-29,1,272.846,776.65,"09:00",40.46
902,2018-01-30,1,218.782,1110.9,"08:35",56.33
902,2018-01-31,1,242.582,1248.91,"09:15",54.7
903,2018-01-03,1,135.797,323.61,"06:21",37.1
903,2018-01-04,1,235.857,533.95,"09:42",46.74
903,2018-01-05,1,130.18,371.85,"06:27",38.19
903,2018-01-08,1,134.354,394.21,"07:12",38.47
903,2018-01-09,1,183.795,1062.04,"07:38",53.04
903,2018-01-10,1,152.879,308.8,"06:07",35.7
903,2018-01-11,1,186.726,532.05,"07:30",45.19
903,2018-01-12,1,168.506,1074.46,"08:23",54.2
903,2018-01-15,1,143.463,340.45,"05:41",27.47
903,2018-01-16,1,166.353,566.96,"09:20",42.98
903,2018-01-17,1,163.473,666.7,"08:24",41.9
903,2018-01-18,1,167.715,313.85,"06:15",34.02
903,2018-01-19,1,142.116,596.11,"07:24",43.64
903,2018-01-22,1,225.049,322.23,"08:02",35.96
903,2018-01-23,1,143.201,465.45,"07:54",37.37
903,2018-01-24,1,156.208,437.2,"06:30",35.13
903,2018-01-25,1,149.642,500.33,"08:24",40.44
903,2018-01-26,1,153.717,521.35,"07:12",37.95
903,2018-01-29,1,134.495,275,"07:25",26.57
903,2018-01-30,1,168.645,520.57,"06:48",33.11
903,2018-01-31,1,155.789,399.85,"07:22",45.78
904,2018-01-02,1,130.878,182.64,"06:39",30.08
904,2018-01-03,1,193.982,549.65,"09:03",40.85
904,2018-01-04,1,190.282,590.95,"09:40",39.49
904,2018-01-05,1,195.094,809.15,"08:10",45.02
904,2018-01-08,1,156.832,165.1,"07:03",33.46
904,2018-01-09,1,255.946,173.75,"09:53",43.06
904,2018-01-10,1,222.894,329,"09:25",37.44
904,2018-01-11,1,218.75,349.85,"08:35",33.46
904,2018-01-12,1,214.179,521.58,"09:28",63.11
904,2018-01-15,1,205.035,390.1,"08:01",38.7
904,2018-01-16,1,231.112,277.3,"08:47",40.8
904,2018-01-17,1,233.136,575.48,"08:59",51.08
904,2018-01-18,1,222.043,766.25,"08:59",39.12
904,2018-01-19,1,198.609,504.2,"08:33",44.5
904,2018-01-22,1,189.941,251.15,"07:13",26.32
904,2018-01-23,1,235.776,267.9,"08:41",36.82
904,2018-01-24,1,140.234,525.86,"08:17",47.99
904,2018-01-25,1,197.126,383.56,"07:46",39.65
904,2018-01-26,1,215.25,563.1,"08:40",37.2
904,2018-01-29,1,242.514,128.82,"07:47",23.83
904,2018-01-30,1,217.659,278.15,"07:28",27.72
904,2018-01-31,1,229.391,619.65,"09:01",49.39
905,2018-01-02,1,109.138,742.55,"06:20",26.14
905,2018-01-03,1,115.896,595.4,"09:14",36.33
905,2018-01-04,1,139.009,501.62,"08:40",32.09
905,2018-01-05,1,94.075,578.11,"07:52",33.74
905,2018-01-08,1,84.884,799,"06:08",28.55
905,2018-01-29,1,83.93,361.15,"08:28",23.6
905,2018-01-30,1,27.235,466.46,"08:41",27.96
905,2018-01-31,1,21.797,213.4,"06:18",22.78
906,2018-01-02,1,174.695,55.95,"05:17",22.71
906,2018-01-03,1,256.971,418.4,"08:53",44.23
906,2018-01-04,1,208.285,378.25,"09:30",41.84
906,2018-01-05,1,196.111,382.8,"07:30",34.94
906,2018-01-08,1,214.229,427.2,"08:08",44.68
906,2018-01-09,1,185.011,594.65,"08:11",45.76
906,2018-01-10,1,224.323,248.05,"07:07",37.13
906,2018-01-11,1,203.716,181.05,"08:17",36.68
906,2018-01-12,1,236.463,294.2,"08:58",38.79
906,2018-01-15,1,214.466,538.55,"09:08",36.72
906,2018-01-16,1,203.936,527.9,"07:58",47.89
906,2018-01-17,1,181.854,242.55,"06:56",38.59
906,2018-01-18,1,205.567,634.15,"08:55",35.05
906,2018-01-19,1,182.041,659.86,"06:13",45.07
906,2018-01-22,1,161.647,541.7,"04:56",34.42
906,2018-01-23,1,232.684,660.01,"08:47",45.54
906,2018-01-24,1,198.648,295.6,"07:05",37.32
906,2018-01-25,1,169.23,402.13,"07:01",35.86
906,2018-01-26,1,192.023,385.25,"07:00",31.36
906,2018-01-29,1,203.247,207.75,"07:22",32.27
906,2018-01-30,1,195.222,282.85,"07:23",34.96
906,2018-01-31,1,246.182,317.9,"08:49",41.21
907,2018-01-03,1,101.141,3890,"10:01",65.17
907,2018-01-04,1,113.091,4159.3,"10:02",79.23
907,2018-01-05,1,83.039,1321.25,"10:17",37.3
907,2018-01-10,1,95.517,1874.1,"11:27",52.65
907,2018-01-11,1,113.992,2325.15,"10:13",60.78
907,2018-01-12,1,82.023,2317.65,"11:11",49.32
907,2018-01-15,1,116.305,1247.45,"10:21",55.35
907,2018-01-16,1,94.316,3250.5,"10:33",62.43
907,2018-01-17,1,116.113,1628.94,"09:48",47.67
907,2018-01-18,1,163.057,3023,"10:20",77.06
907,2018-01-19,1,17.39,3910.65,"09:39",56.49
907,2018-01-22,1,27.587,1915.1,"10:25",40.03
907,2018-01-23,1,146.333,4305.25,"09:52",67.87
907,2018-01-24,1,16,1142.4,"09:50",25.33
907,2018-01-25,1,73.024,1097.85,"10:15",48.07
907,2018-01-26,1,93.16,1440,"09:37",37.42
907,2018-01-29,1,0,200.7,"10:11",6.26
907,2018-01-30,1,19.045,4219.65,"10:12",67.39
907,2018-01-31,1,77.671,1983.15,"10:16",69.02
908,2018-01-02,1,251.912,745.65,"08:07",49.45
908,2018-01-03,1,294.227,1003.55,"07:23",50.05
908,2018-01-04,1,245.633,863.9,"06:47",47.87
908,2018-01-05,1,218.942,842.23,"07:15",37.98
908,2018-01-08,1,254.97,524.25,"07:41",35.49
908,2018-01-09,1,213.272,1045.75,"08:36",46.2
908,2018-01-10,1,253.257,552.33,"08:27",42.15
908,2018-01-11,1,240.212,922.4,"08:25",71.1
908,2018-01-12,1,208.892,759.49,"08:00",46.43
908,2018-01-15,1,254.758,489.29,"07:22",34.45
908,2018-01-16,1,217.322,1308.1,"08:27",54.69
908,2018-01-17,1,255.75,1205.45,"08:46",51.38
908,2018-01-18,1,257.752,807.65,"08:22",40.94
908,2018-01-19,1,231.001,589.1,"08:47",45.12
908,2018-01-22,1,204.032,430.22,"08:13",39.92
908,2018-01-23,1,250.061,1114.54,"08:11",44.47
908,2018-01-24,1,272.57,542.4,"07:54",39.44
908,2018-01-25,1,145.438,618.15,"07:31",33.63
908,2018-01-26,1,194.276,841.25,"07:29",44.29
908,2018-01-29,1,296.872,419.82,"07:29",30.78
908,2018-01-30,1,264.396,936.41,"07:45",39.4
908,2018-01-31,1,221.879,1358.39,"07:12",51.7
909,2018-01-09,1,56.154,687.34,"08:05",38.8
909,2018-01-10,1,58.62,475.85,"09:06",34.26
909,2018-01-11,1,64.524,973.19,"09:27",41.02
909,2018-01-12,1,53.323,572.64,"07:52",33.43
909,2018-01-15,1,92.774,397.85,"07:32",32.01
909,2018-01-16,1,77.847,498.71,"08:10",34.36
909,2018-01-17,1,98.181,742.39,"08:27",41.69
909,2018-01-18,1,83.719,319.11,"07:24",34.13
909,2018-01-19,1,56.837,464.23,"06:27",35.93
909,2018-01-22,1,73.743,673.84,"07:07",29.4
909,2018-01-23,1,122.538,1558.53,"09:20",45.1
909,2018-01-24,1,98.104,786.18,"08:52",55.39
909,2018-01-25,1,82.045,602.98,"07:23",41.55
909,2018-01-26,1,65.918,1084.28,"06:49",43.27
909,2018-01-29,1,55.065,457.07,"04:27",26.79
909,2018-01-30,1,101.408,358.29,"08:15",27.43
909,2018-01-31,1,266.67,334.78,"08:49",29.03
914,2018-01-02,1,52.703,273.07,"05:51",21.7
914,2018-01-03,1,65.324,640.21,"08:32",45.68
914,2018-01-04,1,46.293,506.09,"07:51",32.67
914,2018-01-05,1,67.997,666.7,"08:15",30.67
914,2018-01-08,1,48.308,425,"06:50",31.22
914,2018-01-09,1,51.713,716.73,"08:02",36.68
914,2018-01-10,1,63.437,618.34,"08:11",34.95
914,2018-01-11,1,58.884,598.69,"09:11",36.31
914,2018-01-12,1,43.167,418.31,"06:21",35.57
914,2018-01-15,1,59.917,414.45,"08:28",38.77
914,2018-01-16,1,62.986,426.61,"09:04",43.85
914,2018-01-17,1,64.468,423.52,"08:44",37.13
914,2018-01-18,1,53.3,603.6,"08:56",34.99
914,2018-01-19,1,60.212,478.8,"07:07",29.8
914,2018-01-22,1,72.486,372.01,"06:37",28.46
914,2018-01-23,1,71.798,689.96,"09:18",48.32
914,2018-01-24,1,57.338,514.73,"08:51",37.89
914,2018-01-25,1,61.47,716.96,"07:27",35.61
914,2018-01-26,1,44.484,469.76,"07:30",29.94
914,2018-01-29,1,36.287,432.9,"07:23",22.16
914,2018-01-30,1,45.396,1584.65,"08:04",41.05
914,2018-01-31,1,57.807,365.06,"08:41",27.28
921,2018-01-02,1,213.534,310.95,"06:34",32.17
921,2018-01-03,1,243.243,676.25,"08:42",41.92
921,2018-01-04,1,254.107,622.55,"09:14",43.02
921,2018-01-05,1,239.107,425.55,"08:26",39.36
921,2018-01-08,1,245.709,482.7,"08:10",39.99
921,2018-01-09,1,255.969,618.05,"11:50",56.19
921,2018-01-10,1,233.105,537.05,"13:03",47.48
921,2018-01-11,1,234.091,544.7,"08:34",47.49
921,2018-01-12,1,229.793,483.11,"07:50",37.27
921,2018-01-15,1,231.03,395.67,"06:50",33.73
921,2018-01-16,1,270.113,538.7,"10:57",43.56
921,2018-01-17,1,270.223,537.35,"08:58",38.34
921,2018-01-18,1,252.772,477.96,"11:38",39.72
921,2018-01-19,1,233.123,475.17,"08:55",33.03
921,2018-01-29,1,223.301,423,"07:17",32.46
921,2018-01-30,1,230.569,551.3,"12:38",40.6
921,2018-01-31,1,247.148,399.32,"08:46",44.17
922,2018-01-02,1,353,363.05,"07:18",30.49
922,2018-01-03,1,331,532.55,"09:29",57.18
922,2018-01-04,1,290,505.03,"08:00",49.43
922,2018-01-05,1,132.838,455.2,"07:16",45.49
922,2018-01-08,1,88.681,363.32,"06:51",39.18
922,2018-01-09,1,113.209,629.6,"09:10",52.31
922,2018-01-10,1,53.544,632.24,"09:26",57.17
922,2018-01-11,1,306,332.1,"07:44",43.28
922,2018-01-12,1,268,349.3,"07:24",48
922,2018-01-15,1,339,258.47,"07:55",38.75
922,2018-01-16,1,79.948,532.6,"10:29",63.36
922,2018-01-17,1,241,264.7,"07:21",34.94
922,2018-01-18,1,266,448.93,"08:34",52.35
922,2018-01-19,1,156.292,419.14,"07:22",39.19
922,2018-01-22,1,287,287.35,"06:43",29.94
922,2018-01-23,1,24.329,698.93,"09:12",50.56
922,2018-01-24,1,42.34,435.05,"09:02",51.69
922,2018-01-25,1,23.439,338.28,"06:46",32.12
922,2018-01-26,1,263,295.3,"06:23",40.12
922,2018-01-29,1,691,282.9,"07:42",39.43
922,2018-01-31,1,16.206,545.45,"09:54",52.61
923,2018-01-02,1,200.671,441.15,"06:28",32.25
923,2018-01-03,1,223.095,719.75,"08:27",53.1
923,2018-01-04,1,214.194,702.8,"07:20",44.16
923,2018-01-05,1,228.008,756.2,"07:38",48.93
923,2018-01-08,1,209.504,313.29,"06:25",37.55
923,2018-01-09,1,228.171,812.1,"12:00",61.3
923,2018-01-10,1,191.559,435.55,"07:34",45.24
923,2018-01-11,1,208.027,766.7,"08:30",53.81
923,2018-01-12,1,229.728,424.71,"07:25",43.53
923,2018-01-15,1,240.222,514.05,"07:51",37.65
923,2018-01-16,1,224.397,406.07,"09:46",52.35
923,2018-01-17,1,201.276,934.45,"08:45",54.09
923,2018-01-18,1,229.936,977.75,"11:17",52.3
923,2018-01-19,1,218.378,618.2,"07:45",45.54
923,2018-01-22,1,166.029,363.02,"11:15",33.83
923,2018-01-23,1,240.43,507.45,"08:54",58.07
923,2018-01-25,1,235.596,682.26,"08:47",53.75
923,2018-01-26,1,224.309,673.87,"10:56",50.41
923,2018-01-29,1,184.615,419.85,"06:18",38.39
923,2018-01-30,1,254.073,583.34,"11:22",51.45
923,2018-01-31,1,199.812,565.9,"07:13",41.55
924,2018-01-02,1,260.826,600.05,"14:31",42.29
924,2018-01-03,1,134.241,474.27,"07:56",34.43
924,2018-01-04,1,247.208,673.3,"14:50",34.71
924,2018-01-05,1,245.568,755.65,"14:29",40.8
924,2018-01-08,1,321.281,572.55,"14:34",39.5
924,2018-01-09,1,204.497,728.69,"14:35",41.78
924,2018-01-10,1,601.17,735.05,"15:24",49.53
924,2018-01-11,1,392.918,720.6,"15:32",39.32
924,2018-01-12,1,76.015,955.98,"14:52",46.34
924,2018-01-15,1,15.593,814.73,"15:17",46.27
924,2018-01-16,1,141,786.65,"14:31",43.12
924,2018-01-18,1,175,748.09,"13:25",45.24
924,2018-01-19,1,136,789.97,"13:58",33.37
924,2018-01-22,1,158,306.25,"12:12",10.24
924,2018-01-24,1,344,649.25,"15:38",40.49
924,2018-01-25,1,104,64.55,"12:07",10.7
924,2018-01-26,1,470,729.9,"15:47",46.52
924,2018-01-29,1,105,152.95,"12:07",7.76
924,2018-01-30,1,212.992,996.31,"15:51",46.73
924,2018-01-31,1,174.916,1106.47,"14:17",115.85
925,2018-01-02,1,281.185,574.65,"08:03",37.33
925,2018-01-03,1,284.123,431.35,"09:14",51.52
925,2018-01-04,1,201.081,562.5,"10:42",48.47
925,2018-01-05,1,304.302,442.53,"08:48",49.91
925,2018-01-08,1,278.298,357.79,"06:50",40.98
925,2018-01-09,1,297.403,571.07,"09:07",51.77
925,2018-01-10,1,321.465,831.8,"11:12",65.54
925,2018-01-11,1,280.158,642.7,"08:51",51.03
925,2018-01-12,1,293.9,559.2,"12:20",46.02
925,2018-01-15,1,293.212,287.62,"12:07",38.84
925,2018-01-16,1,335.626,464.8,"11:38",55.71
925,2018-01-17,1,313.223,495.47,"09:45",50.07
925,2018-01-18,1,332.317,437.08,"09:51",49.73
925,2018-01-19,1,298.791,545.35,"07:26",41.74
925,2018-01-22,1,259.849,386.08,"06:35",31.39
925,2018-01-23,1,263.295,631.58,"09:12",56.9
925,2018-01-24,1,306.098,562.76,"10:07",57.85
925,2018-01-25,1,313.629,506.38,"09:21",42.19
925,2018-01-26,1,294.63,236.2,"08:07",41.26
925,2018-01-29,1,277.983,420.5,"07:18",36.74
925,2018-01-30,1,292.542,584.77,"09:20",54.39
925,2018-01-31,1,324.272,656.24,"09:45",55.58
926,2018-01-02,1,218.413,812.55,"05:54",24.55
926,2018-01-03,1,244.035,829.2,"06:29",44.52
926,2018-01-04,1,236.837,490.45,"05:35",32.41
926,2018-01-05,1,230.78,431.95,"06:03",36.44
926,2018-01-08,1,217.23,253.7,"05:31",32.63
926,2018-01-09,1,191.055,698.35,"05:52",43.53
926,2018-01-10,1,203.138,1536.8,"06:06",37.98
926,2018-01-11,1,223.147,399.85,"05:57",37.29
926,2018-01-12,1,212.994,252.27,"05:28",35.01
926,2018-01-17,1,211.486,337.15,"06:07",36
926,2018-01-22,1,187.67,389.75,"05:18",31.53
926,2018-01-23,1,189.936,209.55,"06:00",27.72
926,2018-01-26,1,210.674,477.93,"07:02",33.85
926,2018-01-31,1,230,580.75,"06:35",45.36
927,2018-01-02,1,234.098,1178.95,"08:28",62.02
927,2018-01-03,1,179.956,1268.5,"07:26",63.61
927,2018-01-04,1,56.879,1300.65,"04:38",45.45
927,2018-01-05,1,158.635,759,"05:51",33.41
927,2018-01-08,1,218.728,2253.6,"09:55",86.36
927,2018-01-09,1,307.137,1984.85,"10:43",74.49
927,2018-01-10,1,261.101,1851.3,"10:26",68.76
927,2018-01-11,1,151.309,1762.35,"07:04",58.58
927,2018-01-12,1,201.248,935.6,"07:03",48.59
927,2018-01-15,1,117.832,1383.3,"05:44",39.68
927,2018-01-16,1,249.711,1184.4,"09:12",63.64
927,2018-01-17,1,119.632,2127.05,"08:40",87.59
927,2018-01-18,1,235.337,1668.5,"10:47",71.6
927,2018-01-19,1,283.732,1918.25,"12:17",79.05
927,2018-01-22,1,170.552,1903.5,"08:43",67.22
927,2018-01-23,1,169.538,2095.1,"10:14",96.81
927,2018-01-24,1,147.376,1157.1,"07:01",51.47
927,2018-01-25,1,113.726,2445,"07:07",79.11
927,2018-01-26,1,138.627,1238.6,"06:38",52.47
